지역코드,시군구,법정동,지번,단지,건축년도,층,전용면적,년,월,일,보증금,월세,계약구분,계약기간,갱신요구권사용,종전계약보증금,종전계약월세
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2011,1,2,2600,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,2,21.53,2011,1,6,2000,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,5,21.53,2011,1,6,2800,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,18,78.55,2011,1,12,12000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,36.0,2011,1,13,2300,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,45.52,2011,1,21,2200,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,4,26.02,2011,1,3,4000,0,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,3,28.88,2011,2,18,1800,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,2,22.57,2011,2,18,2500,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,2,30.75,2011,2,24,1700,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,26.02,2011,2,18,3400,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.96,2011,3,1,2700,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.5,2011,3,10,300,30,,,,,
41220,평택시,지산동,767-73,(767-73),2004,5,21.53,2011,3,10,2500,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2011,3,16,2600,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2011,3,16,2600,0,,,,,
41220,평택시,지산동,843-23,(843-23),2005,5,19.13,2011,3,16,3000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2011,3,21,2500,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,13,78.55,2011,3,6,11000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,6,45.52,2011,3,15,4000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,34.08,2011,3,22,2500,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,26.02,2011,3,23,3500,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,26.02,2011,3,25,4000,0,,,,,
41220,평택시,지산동,843-23,(843-23),2005,4,19.85,2011,4,11,3000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.96,2011,4,15,2700,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,3,22.57,2011,4,16,1000,25,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,7,109.27,2011,4,19,17000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,26.02,2011,4,11,3500,0,,,,,
41220,평택시,안중읍 현화리,837-6,이우프라자,2005,7,45.12,2011,4,25,2500,5,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,4,50.82,2011,5,4,4200,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,16,78.55,2011,5,3,11000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,5,33.0,2011,5,16,2500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.5,2011,6,4,2500,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2011,6,13,2900,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2011,6,13,2600,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,23,78.55,2011,6,8,4000,70,,,,,
41220,평택시,안중읍 현화리,837-6,이우프라자,2005,7,37.83,2011,6,20,1000,30,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,27.07,2011,7,4,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,22.57,2011,7,7,2500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.96,2011,7,15,3200,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.5,2011,7,19,3200,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2011,7,20,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2011,7,28,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,27.07,2011,7,31,500,30,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,9,109.27,2011,7,11,3000,100,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,5,45.52,2011,7,7,2000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,5,24.19,2011,7,18,2200,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,3,28.4,2011,8,10,2200,0,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,4,50.22,2011,8,17,3500,0,,,,,
41220,평택시,서정동,341-1,A동,2004,8,26.15,2011,8,28,500,35,,,,,
41220,평택시,지산동,725-7,(725-7),2002,2,25.92,2011,8,19,1000,36,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,29.42,2011,8,27,4500,0,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,1,28.88,2011,9,22,1800,0,,,,,
41220,평택시,신장동,192-5,신장동 오피스텔,2003,6,32.75,2011,9,26,2500,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,4,28.02,2011,9,3,4000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,4,29.42,2011,9,26,4000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2011,10,11,3300,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,19.09,2011,10,18,2700,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,4,109.27,2011,10,13,16000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,29.42,2011,10,19,4000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,29.25,2011,10,29,3000,0,,,,,
41220,평택시,서정동,341-1,A동,2004,6,21.72,2011,11,16,500,33,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,22.83,2011,11,11,3300,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2011,11,18,2500,0,,,,,
41220,평택시,서정동,341-1,A동,2004,7,21.72,2012,1,4,500,32,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,2,28.4,2012,1,25,2500,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,5,30.75,2012,1,11,3000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,1,29.25,2012,1,5,200,40,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,3,28.4,2012,2,8,2500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,17.67,2012,2,15,150,26,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,22.83,2012,2,19,300,32,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,7,20.35,2012,2,29,2500,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,28.02,2012,2,20,3500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.96,2012,3,4,3200,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,3,22.57,2012,3,13,2500,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,10,78.55,2012,3,29,14000,0,,,,,
41220,평택시,안중읍 안중리,282-2,주건축물제1동(282-2),2012,1,16.9,2012,3,18,3000,0,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,2,28.4,2012,4,5,200,33,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2012,4,6,2000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,19.09,2012,4,16,2700,0,,,,,
41220,평택시,평택동,285-7,(285-7),2004,5,19.8,2012,4,9,300,45,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,3,78.55,2012,4,10,14000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,15,109.08,2012,4,11,17000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,36.0,2012,4,17,2300,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,34.08,2012,4,23,2600,0,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,3,28.4,2012,5,14,2500,0,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,2,28.4,2012,5,15,2500,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,1,28.4,2012,5,17,2500,0,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,1,28.4,2012,6,13,1500,17,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,5,27.07,2012,6,24,100,35,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,15,78.55,2012,6,5,2000,100,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,4,26.02,2012,7,25,3000,10,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2012,8,12,300,27,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,7,16.93,2012,8,16,1700,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,9,44.28,2012,8,29,500,35,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,28.02,2012,8,24,3500,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,2,28.4,2012,9,13,2500,0,,,,,
41220,평택시,지산동,835-7,(835-7),2012,6,39.33,2012,9,10,7000,0,,,,,
41220,평택시,지산동,835-7,(835-7),2012,7,58.99,2012,9,10,8000,0,,,,,
41220,평택시,지산동,835-7,(835-7),2012,6,42.12,2012,9,12,7500,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,7,109.27,2012,9,20,17500,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2012,10,20,4500,0,,,,,
41220,평택시,지산동,843-23,(843-23),2005,2,19.13,2012,10,23,3000,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2012,10,25,2000,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,20.52,2012,10,31,500,25,,,,,
41220,평택시,통복동,42-3,리버빌,2012,7,41.18,2012,10,9,500,50,,,,,
41220,평택시,지산동,835-7,(835-7),2012,7,101.23,2012,11,8,13500,0,,,,,
41220,평택시,지산동,835-7,(835-7),2012,6,39.33,2012,11,30,7000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,2,22.43,2012,11,2,2300,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,6,30.75,2012,11,8,250,28,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,5,30.75,2012,11,17,1800,0,,,,,
41220,평택시,지산동,843-23,(843-23),2005,3,19.85,2012,12,18,2000,0,,,,,
41220,평택시,지산동,859-8,A동,2012,6,38.25,2013,1,29,4000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,16,78.55,2013,1,9,11000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,7,78.55,2013,1,21,14000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,18,78.55,2013,1,22,14000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,4,30.75,2013,1,8,300,25,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,28.02,2013,1,8,3500,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,3,28.4,2013,2,13,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2013,2,8,2500,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,17,78.55,2013,2,8,13800,0,,,,,
41220,평택시,안중읍 안중리,256-49,주건축물제1동(256-49),2012,2,25.38,2013,2,20,300,40,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,2,28.88,2013,3,31,1800,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2013,3,8,4000,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2013,3,12,4000,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,5,21.53,2013,3,21,2500,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,16,78.55,2013,3,3,14000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,25,78.55,2013,3,9,2000,90,,,,,
41220,평택시,통복동,42-3,리버빌,2012,7,28.44,2013,3,13,1000,40,,,,,
41220,평택시,합정동,730-9,(730-9),2012,2,22.05,2013,3,4,4200,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,4,75.25,2013,3,6,14000,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,2,84.85,2013,3,12,13000,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,3,84.97,2013,3,21,12000,0,,,,,
41220,평택시,합정동,730-9,(730-9),2012,2,22.05,2013,3,21,4200,0,,,,,
41220,평택시,합정동,730-9,(730-9),2012,2,22.05,2013,3,28,300,40,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,3,84.98,2013,3,29,11000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,1,29.42,2013,3,4,500,30,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,3,28.88,2013,4,6,2000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,20,109.27,2013,4,20,2000,130,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,1,28.88,2013,5,13,1800,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2013,5,27,3500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,27.07,2013,5,2,200,30,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,5,24.19,2013,5,16,2500,0,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,4,50.22,2013,6,12,3500,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,12,109.08,2013,6,6,18000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,10,109.08,2013,6,15,17000,0,,,,,
41220,평택시,안중읍 현화리,837-6,이우프라자,2005,7,45.12,2013,6,12,2500,5,,,,,
41220,평택시,안중읍 현화리,837-6,이우프라자,2005,7,37.83,2013,6,17,4000,0,,,,,
41220,평택시,서정동,49-3,(49-3),2012,6,46.15,2013,7,6,500,34,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,4,45.0,2013,7,25,3000,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2013,7,31,1000,30,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,27.07,2013,7,6,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,7,24.85,2013,7,15,7000,0,,,,,
41220,평택시,지산동,850-30,(850-30),2013,6,34.95,2013,7,30,7000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,9,22.74,2013,7,15,1500,35,,,,,
41220,평택시,신장동,251-12,(251-12),2012,4,29.95,2013,7,29,3000,26,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,10,78.55,2013,7,29,15000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,8,30.75,2013,7,5,2500,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,8,30.75,2013,7,10,2000,0,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,2,84.98,2013,7,16,11000,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2013,8,29,3500,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,2,21.53,2013,8,2,2000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,11,22.74,2013,8,7,5000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,3,34.22,2013,8,19,7000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,6,34.22,2013,8,26,500,50,,,,,
41220,평택시,합정동,730-4,주건축물제1동(730-4),2012,2,72.76,2013,8,13,11000,0,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,4,61.99,2013,8,27,9000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,29.42,2013,8,31,3000,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2013,9,5,3500,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2013,9,7,300,34,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,3,22.57,2013,9,3,2500,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,8,22.74,2013,9,9,1000,35,,,,,
41220,평택시,신장동,251-12,(251-12),2012,7,34.22,2013,9,10,1000,50,,,,,
41220,평택시,신장동,251-12,(251-12),2012,8,22.74,2013,9,14,1000,35,,,,,
41220,평택시,신장동,251-12,(251-12),2012,11,26.18,2013,9,23,5000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,11,22.74,2013,9,26,500,39,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,2,84.86,2013,9,2,13500,0,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,2,84.86,2013,9,2,15000,0,,,,,
41220,평택시,합정동,730-9,(730-9),2012,2,22.05,2013,9,7,300,40,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,4,24.03,2013,10,29,3000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,8,22.74,2013,10,4,500,40,,,,,
41220,평택시,신장동,251-12,(251-12),2012,9,34.22,2013,10,18,7000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,11,35.55,2013,10,24,7000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,4,29.95,2013,10,29,2000,30,,,,,
41220,평택시,신장동,251-12,(251-12),2012,6,29.95,2013,10,30,3500,25,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,23,78.55,2013,10,5,16000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,26.02,2013,10,5,500,30,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,26.02,2013,10,28,3000,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,5,29.95,2013,11,30,500,45,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,13,109.27,2013,11,30,20000,0,,,,,
41220,평택시,합정동,965-11,엘라시티,2013,5,59.69,2013,11,14,12000,0,,,,,
41220,평택시,합정동,965-11,엘라시티,2013,4,59.69,2013,11,22,12000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,26.02,2013,11,25,3000,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2013,12,28,3000,15,,,,,
41220,평택시,지산동,859-8,A동,2012,6,21.18,2013,12,18,4000,0,,,,,
41220,평택시,신장동,252-30,드림빌(252-30),2013,6,59.91,2013,12,3,1000,55,,,,,
41220,평택시,신장동,251-12,(251-12),2012,5,29.95,2013,12,10,500,43,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,17,78.55,2013,12,2,15000,0,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,26,109.27,2013,12,7,21000,0,,,,,
41220,평택시,통복동,42-3,리버빌,2012,7,41.18,2013,12,11,500,50,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,4,60.61,2013,12,11,9500,0,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,3,28.88,2014,1,10,2000,0,,,,,
41220,평택시,서정동,341-1,A동,2004,10,21.72,2014,1,25,700,28,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,22.83,2014,1,3,2300,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,5,22.57,2014,1,16,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,4,22.57,2014,1,17,500,30,,,,,
41220,평택시,지산동,859-8,A동,2012,6,71.5,2014,1,25,13000,0,,,,,
41220,평택시,지산동,859-8,A동,2012,6,71.5,2014,1,25,11000,0,,,,,
41220,평택시,통복동,91-19,에코빌,2013,6,59.75,2014,1,7,7000,0,,,,,
41220,평택시,통복동,91-19,에코빌,2013,6,59.87,2014,1,7,7000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,5,59.41,2014,1,16,12000,0,,,,,
41220,평택시,합정동,973-4,해돋이마을,2014,3,59.97,2014,1,25,12000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,29.25,2014,1,14,4000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,26.02,2014,1,28,3000,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2014,2,20,2500,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,4,29.95,2014,2,17,500,47,,,,,
41220,평택시,합정동,973-4,해돋이마을,2014,2,59.97,2014,2,10,12000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,6,59.41,2014,2,10,12000,0,,,,,
41220,평택시,합정동,739-23,프리스틴빌(739-23),2013,3,82.58,2014,2,11,1000,70,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,6,75.25,2014,2,15,14000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,4,59.41,2014,2,15,12000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,6,59.41,2014,2,27,12000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,4,75.25,2014,2,27,14000,0,,,,,
41220,평택시,안중읍 안중리,256-49,주건축물제1동(256-49),2012,2,58.54,2014,2,3,4000,0,,,,,
41220,평택시,서정동,302-3,타워빌,2013,6,84.92,2014,3,3,13000,0,,,,,
41220,평택시,서정동,302-4,삼성리츠빌,2013,2,59.53,2014,3,5,11000,0,,,,,
41220,평택시,지산동,859-8,A동,2012,6,19.38,2014,3,14,500,38,,,,,
41220,평택시,지산동,843-23,(843-23),2005,4,19.13,2014,3,17,1900,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,7,18.11,2014,3,3,300,20,,,,,
41220,평택시,통복동,42-3,리버빌,2012,6,41.18,2014,3,20,1000,45,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,6,75.25,2014,3,3,14000,0,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,4,55.76,2014,3,4,10000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,5,75.25,2014,3,5,14000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,7,75.25,2014,3,9,14000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,5,75.25,2014,3,20,14000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,5,59.41,2014,3,31,12000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,26.02,2014,3,25,3000,0,,,,,
41220,평택시,서정동,341-1,A동,2004,6,26.15,2014,4,10,500,34,,,,,
41220,평택시,지산동,767-73,(767-73),2004,2,21.53,2014,4,3,2000,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,3,21.53,2014,4,20,2200,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,5,22.57,2014,4,24,2500,0,,,,,
41220,평택시,신장동,251-12,(251-12),2012,4,29.95,2014,4,3,500,47,,,,,
41220,평택시,신장동,251-12,(251-12),2012,9,29.95,2014,4,10,500,47,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,12,78.55,2014,4,4,17000,0,,,,,
41220,평택시,합정동,973-4,해돋이마을,2014,2,59.97,2014,4,4,12000,0,,,,,
41220,평택시,합정동,973-4,해돋이마을,2014,3,59.97,2014,4,23,12000,0,,,,,
41220,평택시,합정동,975-11,로얄빌,2013,7,59.41,2014,4,30,12000,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,3,29.42,2014,4,11,4000,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,1,28.4,2014,5,16,2500,0,,,,,
41220,평택시,서정동,897-23,오성오피스텔 마동,2003,1,28.4,2014,5,31,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,2,22.57,2014,5,3,300,30,,,,,
41220,평택시,지산동,864-27,세진하우스빌,2014,7,84.23,2014,5,10,15000,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,6,22.57,2014,5,14,2500,0,,,,,
41220,평택시,지산동,725-7,(725-7),2002,1,17.28,2014,5,30,200,28,,,,,
41220,평택시,평택동,316,롯데인벤스 스카이,2008,26,109.27,2014,5,27,21000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,6,45.52,2014,5,18,4000,0,,,,,
41220,평택시,통복동,108-1,오피스텔(108-1),2001,7,45.52,2014,5,29,500,20,,,,,
41220,평택시,안중읍 안중리,256-49,주건축물제1동(256-49),2012,2,44.01,2014,5,2,4000,0,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,2,28.88,2014,6,27,2000,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,5,21.53,2014,6,1,2000,0,,,,,
41220,평택시,지산동,767-73,(767-73),2004,4,21.53,2014,6,21,2500,0,,,,,
41220,평택시,안중읍 안중리,252-33,아이원오피스텔,2004,2,28.02,2014,6,4,3500,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,3,25.38,2014,7,23,4500,0,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,22.83,2014,7,11,300,27,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,3,27.07,2014,7,11,2500,0,,,,,
41220,평택시,지산동,749-9,성원오피스텔,2003,3,22.57,2014,7,28,2500,0,,,,,
41220,평택시,지산동,850-57,(850-57),2014,2,70.83,2014,7,30,9000,0,,,,,
41220,평택시,통복동,49-16,에뜨리안,2014,4,51.43,2014,7,22,1000,50,,,,,
41220,평택시,서정동,897-24,오성오피스텔,2003,4,24.63,2014,8,29,2500,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2014,8,11,3500,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,18.3,2014,8,14,3500,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,3,25.38,2014,8,28,2500,19,,,,,
41220,평택시,지산동,826,파인힐오피스텔,2002,2,21.5,2014,8,11,2500,0,,,,,
41220,평택시,지산동,850-57,(850-57),2014,2,81.08,2014,8,18,9500,0,,,,,
41220,평택시,합정동,975-9,트윈캐슬,2014,5,59.92,2014,8,26,1500,55,,,,,
41220,평택시,합정동,970-14,청담스카이,2013,4,60.61,2014,8,30,3000,15,,,,,
41220,평택시,서정동,879-14,신화노블레스,2003,1,28.88,2014,9,15,2000,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,2,27.19,2014,9,11,4500,0,,,,,
41220,평택시,이충동,469-33,(469-33),2014,2,32.88,2014,9,18,4500,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,3,20.5,2014,9,18,4000,0,,,,,
41220,평택시,이충동,609-4,굿 스마트빌,2012,2,20.5,2014,9,24,400,38,,,,,
41220,평택시,이충동,469-33,(469-33),2014,3,25.38,2014,9,28,500,34,,,,,
41220,평택시,이충동,469-33,(469-33),2014,2,25.74,2014,9,29,4500,0,,,,,
